"","Species","Site","e_index","sd_e_index","mean_bruv_count","sd_bruv_count","matching","matching2","eDNA_Presence_tot","nps_Presence_tot","eDNA_detect","BRUV_detect"
"706","Urolophus halleri","Christy",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"707","Urolophus halleri","Coches",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"708","Urolophus halleri","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"709","Urolophus halleri","Dangermond",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"710","Urolophus halleri","Emerald_Bay",1,1,2.33333333333333,1.15470053837925,"Both.Detected","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"711","Urolophus halleri","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"712","Urolophus halleri","Forney",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"713","Urolophus halleri","Little_Harbor",0.278697481261703,0.278697481261703,1.33333333333333,0.577350269189626,"Both.Detected","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"714","Urolophus halleri","R_Beach",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"715","Urolophus halleri","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"716","Urolophus halleri","Santa_Claus",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"717","Urolophus halleri","Santa_Monica",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"718","Urolophus halleri","Soledad",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"719","Urolophus halleri","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"720","Urolophus halleri","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"721","Pseudobatos productus","Bechers",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"722","Pseudobatos productus","Ben_Weston",0.572530453172791,0.572530453172791,1,0,"Both.Detected","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"723","Pseudobatos productus","China_Camp",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"724","Pseudobatos productus","Christy",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"725","Pseudobatos productus","Coches",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"726","Pseudobatos productus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"727","Pseudobatos productus","Dangermond",0.115964583616447,0.115964583616447,1,0,"Both.Detected","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"728","Pseudobatos productus","Emerald_Bay",1,1,1,0,"Both.Detected","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"729","Pseudobatos productus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"730","Pseudobatos productus","Forney",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"731","Pseudobatos productus","Little_Harbor",0.599260698295347,0.599260698295347,1.5,0.707106781186548,"Both.Detected","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"732","Pseudobatos productus","R_Beach",0.184476816218661,0.184476816218661,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"733","Pseudobatos productus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"734","Pseudobatos productus","Santa_Claus",0.204272894448353,0.204272894448353,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"735","Pseudobatos productus","Santa_Monica",0.509952054470511,0.509952054470511,1,0,"Both.Detected","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"736","Pseudobatos productus","Soledad",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"737","Pseudobatos productus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"738","Pseudobatos productus","Water_Canyon",0,0,0,0,"Both.Missed","Matching",3.18645750022211,5.5,"eDNA.Detected","BRUV.Detected"
"739","Hyperprosopon argenteum","Ben_Weston",0,0,49,0,"BRUV.Detected.Only","BRUV.Detected.Only",0,50,"missing","BRUV.Detected"
"740","Hyperprosopon argenteum","Little_Harbor",0,0,1,0,"BRUV.Detected.Only","BRUV.Detected.Only",0,50,"missing","BRUV.Detected"
"741","Galeorhinus galeus","Water_Canyon",0,0,1,0,"BRUV.Detected.Only","BRUV.Detected.Only",0,1,"missing","BRUV.Detected"
